אפיק השקעה	מס מסלול	שם מסלול אחיד	שם חברה	חברה מקוצר	סוג חיסכון	סוג קופה	סוג מסלול	ח.פ	שנה	רבעון	תרומה	משקל	תשואה
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.000576731	0.023499501	0.024542277
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.002291558	0.116849342	0.019611218
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.002795739	0.119042062	0.023485304
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.006569847	0.117869631	0.055738249
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.008015982	0.114408424	0.070064613
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.000102705	0.006813901	0.015072907
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	5.14E-05	0.00656629	0.007823088
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.000207545	0.006393791	0.032460418
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.000366814	0.0062836	0.058376433
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.032346134	0.357372018	0.090511097
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.036312298	0.354844075	0.102333111
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.058543695	0.355295984	0.164774436
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.079891731	0.35613545	0.224329622
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.005188597	0.082655467	0.06277379
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.005721111	0.083751792	0.068310313
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.010805542	0.085252536	0.126747451
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.00874793	0.088073503	0.099325331
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.001684561	0.031304317	0.053812424
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.00280646	0.0323004	0.086886245
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.004378988	0.032060284	0.136586051
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.003155223	0.031320848	0.100738755
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.003193618	0.230269338	0.013869054
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.010479562	0.233593748	0.04486234
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.01541788	0.23797703	0.06478726
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.014839382	0.241033615	0.061565612
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	1.69E-05	1.28E-05	1.316132012
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	3.93E-05	3.33E-05	1.181161068
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	6.73E-05	3.41E-05	1.974304762
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	9.84E-05	3.37E-05	2.920633563
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.002971997	0.008952062	0.331990175
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	-0.004858336	0.003730699	-1.302258741
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	-0.001875108	0.00107453	-1.74504857
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.009117758	0.002456762	3.711290288
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	-0.000252021	0.000570324	-0.441890574
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	-0.000483984	0.000625108	-0.774240547
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	-0.000729714	0.000597585	-1.221104657
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	-0.000418696	0.00060231	-0.695150353
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.000188585	0.00566626	0.033282006
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.000419518	0.005753535	0.072914874
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.00056997	0.005828728	0.097786398
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.000433927	0.005920965	0.073286614
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.00297434	0.094027265	0.031632738
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.004314417	0.092652365	0.046565645
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.007060707	0.091559023	0.077116448
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.008709504	0.090180605	0.096578459
"נדל""ן"	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	2.63E-05	0.005795863	0.004531989
"נדל""ן"	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	-0.000632264	0.005670112	-0.111508252
"נדל""ן"	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	-0.000649869	0.005473143	-0.118737904
"נדל""ן"	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.000105426	0.005419013	0.019454747
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	-7.51E-05	-0.000961752	0.078052942
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	-1.18E-05	-0.000694242	0.016942338
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	-0.000152506	0.000481399	-0.316798027
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	-6.53E-05	0.000309145	-0.211091237
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.000712502	0.043468393	0.016391256
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.001189605	0.046328349	0.025677682
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.001691511	0.047807128	0.035381976
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.001437193	0.046811912	0.030701436
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	-0.000627485	0.10109174	-0.006207082
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	-0.002560907	0.099618454	-0.025707151
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	-1.45E-05	0.099805688	-0.000145237
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.002925955	0.09994619	0.029275304
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.002956163	0.153479042	0.019261021
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.003392952	0.156031222	0.021745338
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.008232901	0.156581131	0.052579138
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.011032896	0.155375111	0.071008129
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.000103549	0.006882534	0.015045155
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	5.23E-05	0.006613496	0.007912457
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.000207644	0.006389704	0.032496617
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.000363112	0.006228825	0.058295443
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.026314588	0.293780885	0.089572158
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.029207432	0.292653867	0.09980197
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.047876202	0.292445138	0.163710029
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.067807769	0.294543922	0.230212759
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.004364925	0.075400938	0.057889529
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.004731934	0.076890501	0.061541205
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.009197411	0.078506057	0.117155438
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.007903373	0.081383499	0.097112717
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	1	0.00147474	0.028272414	0.052161805
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	2	0.002516796	0.02938057	0.085661916
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	3	0.003908794	0.02932035	0.133313347
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2024	4	0.002825336	0.028698255	0.098449746
